ts,tps,cum_tps,r_iops,w_iops,hit_ratio,hit_ratio_gc,edt_gap,rmb_s,wmb_s,ewmb_s,cpwmb_s,dwbw_mb,gcwmb_s,gcrmb_s,valid_ratio,comp_ratio,logmb_s,wal_sz,db_sz,alloc_sz,mem_mb,cum_flash_wmb,db_waf,ssd_run_waf,ssd_cum_waf,version
5171,242410,1161632701,94422,98182,0.932,0.000,0,368.836,383.523,188.387,0.000,195.137,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4685271.000,2.000,2.386,2.240,0
5172,246480,1161879181,96560,98365,0.931,0.000,0,377.188,384.238,192.281,0.000,191.957,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4686155.000,2.000,2.301,2.240,0
5173,238928,1162118109,93055,97953,0.932,0.000,0,363.496,382.629,194.102,0.000,188.527,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4687056.000,2.000,2.354,2.240,0
5174,246735,1162364844,96312,96582,0.932,0.000,0,376.219,377.273,187.754,0.000,189.520,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4687953.500,2.000,2.379,2.240,0
5175,238687,1162603531,93447,98992,0.931,0.000,0,365.027,386.688,194.652,0.000,192.035,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4688864.500,2.000,2.356,2.240,0
5176,236743,1162840274,92368,95772,0.932,0.000,0,360.812,374.109,186.145,0.000,187.965,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4689781.000,2.000,2.450,2.240,0
5177,234046,1163074320,91456,92244,0.932,0.000,0,357.250,360.328,181.074,0.000,179.254,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4690705.000,2.000,2.564,2.240,0
5178,222147,1163296467,86633,91366,0.932,0.000,0,338.410,356.898,177.117,0.000,179.781,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4691596.000,2.000,2.497,2.240,0
5179,228737,1163525204,89081,91761,0.932,0.000,0,347.973,358.441,179.992,0.000,178.449,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4692506.000,2.000,2.539,2.240,0
5180,232672,1163757876,91093,92047,0.931,0.000,0,355.832,359.559,180.340,0.000,179.219,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4693438.000,2.000,2.592,2.240,0
5181,232845,1163990721,90454,94384,0.932,0.000,0,353.336,368.688,182.707,0.000,185.980,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4694389.500,2.000,2.581,2.240,0
5182,238248,1164228969,92427,93325,0.932,0.000,0,361.043,364.551,181.316,0.000,183.234,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4695318.500,2.000,2.549,2.240,0
5183,248753,1164477722,96708,99851,0.932,0.000,0,377.766,390.043,194.379,0.000,195.664,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4696207.500,2.000,2.279,2.240,0
5184,246403,1164724125,96568,98569,0.931,0.000,0,377.219,385.035,193.043,0.000,191.992,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4697085.000,2.000,2.278,2.240,0
5185,246841,1164970966,96313,99355,0.932,0.000,0,376.223,388.105,193.332,0.000,194.773,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4697965.000,2.000,2.268,2.240,0
5186,245974,1165216940,96066,96813,0.932,0.000,0,375.258,378.176,191.336,0.000,186.840,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4698842.500,2.000,2.320,2.240,0
5187,246152,1165463092,96143,98397,0.932,0.000,0,375.559,384.363,192.789,0.000,191.574,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4699743.500,2.000,2.343,2.240,0
5188,245695,1165708787,95715,99202,0.932,0.000,0,373.887,387.508,194.332,0.000,193.176,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4700652.000,2.000,2.346,2.240,0
5189,251372,1165960159,97685,100279,0.932,0.000,0,381.582,391.715,194.641,0.000,197.074,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4701573.500,2.000,2.352,2.240,0
5190,257890,1166218049,100617,102937,0.932,0.000,0,393.035,402.098,202.266,0.000,199.832,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4702424.500,2.000,2.117,2.240,0
5191,258920,1166476969,100988,103584,0.932,0.000,0,394.484,404.625,202.312,0.000,202.312,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4703291.000,2.000,2.142,2.240,0
5192,252659,1166729628,98479,102828,0.932,0.000,0,384.684,401.672,200.836,0.000,200.836,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4704146.500,2.000,2.129,2.240,0
5193,252805,1166982433,98954,100472,0.931,0.000,0,386.539,392.469,195.262,0.000,197.207,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4705026.000,2.000,2.242,2.240,0
5194,237213,1167219646,92715,98299,0.932,0.000,0,362.168,383.980,192.168,0.000,191.812,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4705937.000,2.000,2.372,2.240,0
5195,248169,1167467815,96496,96393,0.932,0.000,0,376.938,376.535,188.820,0.000,187.715,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4706831.500,2.000,2.376,2.240,0
5196,237198,1167705013,92420,97985,0.932,0.000,0,361.016,382.754,188.953,0.000,193.801,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4707715.000,2.000,2.308,2.240,0
5197,248914,1167953927,97256,100969,0.932,0.000,0,379.906,394.410,199.871,0.000,194.539,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4708591.500,2.000,2.223,2.240,0
5198,255904,1168209831,99621,102057,0.932,0.000,0,389.145,398.660,195.695,0.000,202.965,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4709468.000,2.000,2.199,2.240,0
5199,258828,1168468659,100446,103755,0.932,0.000,0,392.367,405.293,203.207,0.000,202.086,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4710340.000,2.000,2.151,2.240,0
5200,248517,1168717176,97113,100978,0.932,0.000,0,379.348,394.445,200.297,0.000,194.148,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4711229.000,2.000,2.254,2.240,0
5201,244585,1168961761,95498,96491,0.932,0.000,0,373.039,376.918,186.156,0.000,190.762,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4712134.500,2.000,2.402,2.240,0
5202,237576,1169199337,92624,97506,0.932,0.000,0,361.812,380.883,189.234,0.000,191.648,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4713012.000,2.000,2.304,2.240,0
5203,236815,1169436152,92595,95027,0.932,0.000,0,361.699,371.199,186.926,0.000,184.273,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4713902.000,2.000,2.399,2.240,0
5204,238799,1169674951,93012,95693,0.932,0.000,0,363.328,373.801,188.961,0.000,184.840,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4714801.000,2.000,2.405,2.240,0
5205,235701,1169910652,92200,99080,0.932,0.000,0,360.156,387.031,192.617,0.000,194.414,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4715715.500,2.000,2.362,2.240,0
5206,247455,1170158107,96606,98082,0.932,0.000,0,377.367,383.133,190.547,0.000,192.586,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4716627.000,2.000,2.380,2.240,0
5207,238800,1170396907,93200,98751,0.932,0.000,0,364.062,385.746,194.914,0.000,190.832,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4717545.500,2.000,2.381,2.240,0
5208,244924,1170641831,95554,98354,0.932,0.000,0,373.258,384.195,188.441,0.000,195.754,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113439.836,4718428.000,2.000,2.296,2.240,0
5209,237488,1170879319,92736,97631,0.932,0.000,0,362.250,381.371,193.906,0.000,187.465,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113441.336,4719320.000,2.000,2.340,2.240,0
5210,241087,1171120406,93941,96663,0.932,0.000,0,366.957,377.590,189.230,0.000,188.359,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4720211.500,2.000,2.361,2.240,0
5211,237500,1171357906,92784,97048,0.932,0.000,0,362.438,379.094,189.547,0.000,189.547,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4721099.500,2.000,2.342,2.240,0
5212,243155,1171601061,95236,99359,0.931,0.000,0,372.016,388.121,191.020,0.000,197.102,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4722018.500,2.000,2.367,2.240,0
5213,246796,1171847857,96386,99567,0.932,0.000,0,376.508,388.934,194.383,0.000,194.551,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4722936.500,2.000,2.361,2.241,0
5214,246447,1172094304,96332,99731,0.932,0.000,0,376.297,389.574,196.836,0.000,192.738,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4723806.500,2.000,2.233,2.241,0
5215,254754,1172349058,99347,105193,0.932,0.000,0,388.074,410.910,206.531,0.000,204.379,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4724680.500,2.000,2.127,2.240,0
5216,251220,1172600278,98025,102510,0.932,0.000,0,382.910,400.430,198.719,0.000,201.711,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4725529.500,2.000,2.121,2.240,0
5217,247716,1172847994,96550,102731,0.932,0.000,0,377.148,401.293,198.449,0.000,202.844,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4726396.500,2.000,2.160,2.240,0
5218,247283,1173095277,96440,100693,0.932,0.000,0,376.719,393.332,196.586,0.000,196.746,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4727295.500,2.000,2.286,2.240,0
5219,237401,1173332678,92812,98805,0.932,0.000,0,362.547,385.957,196.074,0.000,189.883,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4728204.000,2.000,2.354,2.240,0
5220,245742,1173578420,96179,100269,0.931,0.000,0,375.699,391.676,192.852,0.000,198.824,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4729125.000,2.000,2.351,2.241,0
5221,238328,1173816748,93111,99160,0.932,0.000,0,363.715,387.344,196.832,0.000,190.512,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4730004.000,2.000,2.269,2.241,0
5222,257567,1174074315,100362,103541,0.932,0.000,0,392.039,404.457,199.656,0.000,204.801,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4730875.500,2.000,2.154,2.240,0
5223,249407,1174323722,97399,103979,0.932,0.000,0,380.465,406.168,206.160,0.000,200.008,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4731753.000,2.000,2.161,2.240,0
5224,255229,1174578951,99425,104668,0.932,0.000,0,388.379,408.859,202.398,0.000,206.461,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4732626.500,2.000,2.137,2.240,0
5225,245706,1174824657,96540,99417,0.931,0.000,0,377.109,388.348,194.109,0.000,194.238,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4733527.500,2.000,2.319,2.240,0
5226,237052,1175061709,92650,97701,0.932,0.000,0,361.914,381.645,190.816,0.000,190.828,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4734427.000,2.000,2.358,2.240,0
5227,236621,1175298330,92499,96287,0.932,0.000,0,361.324,376.121,189.336,0.000,186.785,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4735292.000,2.000,2.299,2.241,0
5228,232825,1175531155,90730,97821,0.932,0.000,0,354.414,382.113,191.883,0.000,190.230,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4736196.000,2.000,2.366,2.241,0
5229,233040,1175764195,91307,97873,0.931,0.000,0,356.668,382.316,191.027,0.000,191.289,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4737104.000,2.000,2.376,2.241,0
5230,243866,1176008061,94882,97549,0.932,0.000,0,370.633,381.051,190.656,0.000,190.395,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4738016.500,2.000,2.394,2.241,0
5231,239446,1176247507,93489,100034,0.932,0.000,0,365.191,390.758,191.867,0.000,198.891,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4738957.500,2.000,2.409,2.241,0
5232,236845,1176484352,92548,98703,0.932,0.000,0,361.516,385.559,192.789,0.000,192.770,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4739858.500,2.000,2.336,2.241,0
5233,236758,1176721110,92329,96407,0.932,0.000,0,360.660,376.590,191.797,0.000,184.793,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4740732.000,2.000,2.320,2.241,0
5234,228415,1176949525,88893,97397,0.932,0.000,0,347.238,380.457,188.508,0.000,191.949,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4741632.500,2.000,2.367,2.241,0
5235,238085,1177187610,93161,95547,0.932,0.000,0,363.910,373.230,188.227,0.000,185.004,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113442.836,4742516.000,2.000,2.367,2.241,0
5236,241920,1177429530,94359,102096,0.932,0.000,0,368.590,398.812,199.516,0.000,199.297,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113444.336,4743423.500,2.000,2.275,2.241,0
5237,250384,1177679914,97538,102885,0.932,0.000,0,381.008,401.895,198.961,0.000,202.934,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113447.336,4744350.500,2.000,2.306,2.241,0
5238,247392,1177927306,96238,102469,0.932,0.000,0,375.930,400.270,199.547,0.000,200.723,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4745255.000,2.000,2.260,2.241,0
5239,244128,1178171434,95111,101066,0.932,0.000,0,371.527,394.789,199.969,0.000,194.820,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4746128.000,2.000,2.212,2.241,0
5240,241227,1178412661,93937,99545,0.932,0.000,0,366.941,388.848,193.418,0.000,195.430,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4747011.000,2.000,2.270,2.241,0
5241,236805,1178649466,92541,100739,0.932,0.000,0,361.488,393.512,194.770,0.000,198.742,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4747897.500,2.000,2.253,2.241,0
5242,237259,1178886725,92717,97260,0.932,0.000,0,362.176,379.922,189.805,0.000,190.117,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4748790.500,2.000,2.350,2.241,0
5243,221093,1179107818,86131,93826,0.932,0.000,0,336.449,366.508,186.402,0.000,180.105,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4749721.500,2.000,2.540,2.241,0
5244,233070,1179340888,91420,95452,0.931,0.000,0,357.109,372.859,184.043,0.000,188.816,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4750667.500,2.000,2.538,2.241,0
5245,225814,1179566702,88378,94432,0.931,0.000,0,345.227,368.875,184.969,0.000,183.906,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4751575.500,2.000,2.461,2.241,0
5246,228982,1179795684,89274,98476,0.932,0.000,0,348.727,384.672,194.191,0.000,190.480,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4752494.500,2.000,2.389,2.241,0
5247,235506,1180031190,91991,97763,0.932,0.000,0,359.340,381.887,188.020,0.000,193.867,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4753396.500,2.000,2.361,2.241,0
5248,235558,1180266748,92184,98726,0.932,0.000,0,360.094,385.648,193.285,0.000,192.363,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4754312.500,2.000,2.376,2.241,0
5249,238393,1180505141,92698,99753,0.932,0.000,0,362.102,389.660,196.266,0.000,193.395,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4755234.000,2.000,2.365,2.241,0
5250,237668,1180742809,92699,97054,0.932,0.000,0,362.105,379.117,188.332,0.000,190.785,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4756134.000,2.000,2.374,2.241,0
5251,227221,1180970030,88754,98282,0.932,0.000,0,346.695,383.914,193.156,0.000,190.754,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4757022.500,2.000,2.314,2.241,0
5252,236921,1181206951,92470,98237,0.932,0.000,0,361.211,383.738,189.918,0.000,193.824,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4757927.500,2.000,2.358,2.241,0
5253,236190,1181443141,92069,97007,0.932,0.000,0,359.645,378.934,192.473,0.000,186.461,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4758832.500,2.000,2.388,2.241,0
5254,241019,1181684160,93565,99919,0.932,0.000,0,365.488,390.309,193.938,0.000,196.371,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4759761.500,2.000,2.381,2.241,0
5255,237139,1181921299,92327,100110,0.932,0.000,0,360.652,391.055,193.754,0.000,197.301,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4760690.500,2.000,2.376,2.241,0
5256,226960,1182148259,89003,96541,0.931,0.000,0,347.668,377.113,188.012,0.000,189.102,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4761583.500,2.000,2.368,2.241,0
5257,236506,1182384765,92423,97664,0.932,0.000,0,361.027,381.500,192.742,0.000,188.758,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4762463.000,2.000,2.305,2.241,0
5258,227415,1182612180,88699,97372,0.932,0.000,0,346.480,380.359,188.914,0.000,191.445,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4763363.000,2.000,2.366,2.241,0
5259,231974,1182844154,90551,96746,0.932,0.000,0,353.715,377.914,191.766,0.000,186.148,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4764253.000,2.000,2.355,2.241,0
5260,241626,1183085780,94321,99846,0.932,0.000,0,368.441,390.023,193.129,0.000,196.895,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4765164.000,2.000,2.336,2.241,0
5261,235638,1183321418,92396,101471,0.931,0.000,0,360.922,396.371,198.262,0.000,198.109,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4766083.500,2.000,2.320,2.241,0
5262,245967,1183567385,95876,99997,0.932,0.000,0,374.516,390.613,197.113,0.000,193.500,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4766990.000,2.000,2.320,2.241,0
5263,238821,1183806206,92957,102204,0.932,0.000,0,363.113,399.234,195.586,0.000,203.648,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4767885.000,2.000,2.242,2.241,0
5264,236753,1184042959,92666,99749,0.932,0.000,0,361.977,389.645,195.023,0.000,194.621,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4768787.500,2.000,2.316,2.241,0
5265,237820,1184280779,92609,99053,0.932,0.000,0,361.754,386.926,194.938,0.000,191.988,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4769681.500,2.000,2.311,2.241,0
5266,227035,1184507814,88977,95381,0.931,0.000,0,347.566,372.582,186.633,0.000,185.949,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4770604.500,2.000,2.476,2.241,0
5267,217673,1184725487,84764,93915,0.932,0.000,0,331.109,366.855,184.660,0.000,182.195,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4771551.500,2.000,2.582,2.241,0
5268,226824,1184952311,88381,94589,0.932,0.000,0,345.238,369.488,184.395,0.000,185.094,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4772483.500,2.000,2.523,2.241,0
5269,227814,1185180125,88811,94587,0.932,0.000,0,346.918,369.480,182.141,0.000,187.340,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4773427.000,2.000,2.553,2.241,0
5270,236340,1185416465,92455,98270,0.932,0.000,0,361.152,383.867,195.664,0.000,188.203,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4774337.000,2.000,2.370,2.241,0
5271,228035,1185644500,89171,100157,0.932,0.000,0,348.324,391.238,195.527,0.000,195.711,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4775260.500,2.000,2.360,2.241,0
5272,236336,1185880836,92201,99788,0.932,0.000,0,360.160,389.797,192.215,0.000,197.582,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4776185.000,2.000,2.373,2.242,0
5273,236314,1186117150,92287,98201,0.932,0.000,0,360.496,383.598,192.418,0.000,191.180,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4777105.500,2.000,2.399,2.242,0
5274,227147,1186344297,88517,98529,0.932,0.000,0,345.770,384.879,193.012,0.000,191.867,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4777997.500,2.000,2.318,2.242,0
5275,232382,1186576679,90675,97501,0.932,0.000,0,354.199,380.863,192.016,0.000,188.848,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4778907.000,2.000,2.387,2.242,0
5276,233211,1186809890,91085,98223,0.932,0.000,0,355.801,383.684,188.301,0.000,195.383,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4779826.000,2.000,2.396,2.242,0
5277,237701,1187047591,92756,98941,0.932,0.000,0,362.328,386.488,196.043,0.000,190.445,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4780745.500,2.000,2.378,2.242,0
5278,228659,1187276250,89494,100206,0.931,0.000,0,349.586,391.430,196.457,0.000,194.973,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4781678.000,2.000,2.383,2.242,0
5279,236498,1187512748,91904,99778,0.932,0.000,0,359.000,389.758,192.953,0.000,196.805,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,113448.836,4782609.500,2.000,2.390,2.242,0
